epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,5258.78,1.88217,1.24406,1.17948,0.24413,0.13632,0.12608,0.03357,2.52811,2.64531,1.66071,9.46257e-05,9.46257e-05,9.46257e-05
40,5387.98,1.8927,1.25809,1.20335,0.12439,0.11263,0.06318,0.01739,2.49565,3.08436,1.75382,9.44843e-05,9.44843e-05,9.44843e-05
41,5517.68,1.91357,1.26609,1.20586,0.10085,0.12414,0.05856,0.01823,2.42796,2.93075,1.68001,9.43429e-05,9.43429e-05,9.43429e-05
42,5646.63,1.84418,1.22452,1.18905,0.13263,0.14585,0.07339,0.0216,2.45292,2.72179,1.65819,9.42014e-05,9.42014e-05,9.42014e-05
43,5776.27,1.90088,1.21818,1.1966,0.12247,0.15795,0.08436,0.02567,2.42492,2.70944,1.64264,9.406e-05,9.406e-05,9.406e-05
44,5905.66,1.88349,1.24677,1.19238,0.12064,0.1602,0.06259,0.01746,2.53357,2.77777,1.68236,9.39186e-05,9.39186e-05,9.39186e-05
45,6035.01,1.85187,1.19759,1.19561,0.10084,0.15072,0.06216,0.01917,2.55947,2.65234,1.72696,9.37771e-05,9.37771e-05,9.37771e-05
46,6164.39,1.86293,1.19889,1.18979,0.09438,0.2166,0.0609,0.0176,2.62916,2.82554,1.73038,9.36357e-05,9.36357e-05,9.36357e-05
47,6294.14,1.86255,1.18251,1.18734,0.07332,0.13424,0.05556,0.01819,2.44834,3.03149,1.64268,9.34943e-05,9.34943e-05,9.34943e-05
48,6423.32,1.85885,1.23447,1.17844,0.26457,0.18234,0.14312,0.03621,2.49187,2.48734,1.61622,9.33529e-05,9.33529e-05,9.33529e-05
49,6553.17,1.89046,1.25262,1.19366,0.10922,0.09632,0.06121,0.02129,2.37878,2.97622,1.61688,9.32114e-05,9.32114e-05,9.32114e-05
50,6682.72,1.86313,1.20077,1.18354,0.07076,0.11526,0.0481,0.01832,2.46885,2.86402,1.71964,9.307e-05,9.307e-05,9.307e-05
51,6812.02,1.86328,1.17339,1.18601,0.07207,0.0875,0.04439,0.01587,2.50156,3.07367,1.76233,9.29286e-05,9.29286e-05,9.29286e-05
52,6941.46,1.84225,1.1611,1.19198,0.18766,0.12603,0.09818,0.02567,2.46922,2.72679,1.64103,9.27871e-05,9.27871e-05,9.27871e-05
53,7071.48,1.81422,1.14129,1.1682,0.09787,0.13164,0.05653,0.01993,2.44952,2.99724,1.68754,9.26457e-05,9.26457e-05,9.26457e-05
54,7201.08,1.8393,1.19305,1.17114,0.20462,0.16577,0.10515,0.02827,2.57125,2.62503,1.71808,9.25043e-05,9.25043e-05,9.25043e-05
55,7330.57,1.86108,1.22644,1.18638,0.14694,0.17384,0.08293,0.02805,2.43187,2.63983,1.61322,9.23629e-05,9.23629e-05,9.23629e-05
56,7459.77,1.80389,1.19702,1.17467,0.12913,0.14255,0.06729,0.0194,2.46679,2.83274,1.67331,9.22214e-05,9.22214e-05,9.22214e-05
57,7589.3,1.84272,1.19914,1.1978,0.19618,0.17449,0.10125,0.03175,2.44441,2.54792,1.61008,9.208e-05,9.208e-05,9.208e-05
58,7718.73,1.81178,1.16476,1.17702,0.09178,0.13328,0.04601,0.0136,2.5577,3.10257,1.72576,9.19386e-05,9.19386e-05,9.19386e-05
59,7848.42,1.83491,1.14146,1.17764,0.07002,0.12491,0.04811,0.01628,2.51606,2.94712,1.68097,9.17971e-05,9.17971e-05,9.17971e-05
60,7977.84,1.84444,1.15685,1.17996,0.07803,0.17277,0.05915,0.0201,2.51897,2.8278,1.64706,9.16557e-05,9.16557e-05,9.16557e-05
61,8107.4,1.7998,1.18656,1.1595,0.12741,0.16635,0.0624,0.01877,2.52049,2.97541,1.65297,9.15143e-05,9.15143e-05,9.15143e-05
62,8236.81,1.85605,1.18233,1.17058,0.11474,0.17659,0.06045,0.01972,2.41045,2.90116,1.62533,9.13729e-05,9.13729e-05,9.13729e-05
63,8365.69,1.82675,1.11349,1.15748,0.14979,0.15489,0.08928,0.02605,2.53052,2.62642,1.66814,9.12314e-05,9.12314e-05,9.12314e-05
64,8495.13,1.75964,1.13861,1.16334,0.14924,0.17144,0.0937,0.0272,2.51689,2.6134,1.66699,9.109e-05,9.109e-05,9.109e-05
65,8624.79,1.82208,1.15313,1.16008,0.0585,0.16677,0.04494,0.01525,2.48877,2.92913,1.71667,9.09486e-05,9.09486e-05,9.09486e-05
66,8754.13,1.8404,1.19372,1.17813,0.05082,0.08053,0.02778,0.00917,2.64891,3.32812,1.8633,9.08071e-05,9.08071e-05,9.08071e-05
67,8883.56,1.83854,1.15476,1.16864,0.09837,0.14107,0.05818,0.01914,2.4854,2.97744,1.65582,9.06657e-05,9.06657e-05,9.06657e-05
68,9013.17,1.76538,1.11521,1.17215,0.10411,0.09673,0.05553,0.01951,2.48717,2.9371,1.70855,9.05243e-05,9.05243e-05,9.05243e-05
69,9142.17,1.80348,1.16071,1.16789,0.14433,0.12897,0.07909,0.02605,2.53167,2.90692,1.69148,9.03829e-05,9.03829e-05,9.03829e-05
70,9271.62,1.83206,1.15311,1.186,0.16269,0.15548,0.08961,0.02899,2.45134,2.97176,1.66293,9.02414e-05,9.02414e-05,9.02414e-05
71,9401.39,1.82446,1.11047,1.16992,0.13323,0.13797,0.07002,0.02305,2.473,3.03958,1.68798,9.01e-05,9.01e-05,9.01e-05
72,9531.01,1.82974,1.16255,1.17072,0.085,0.13301,0.05773,0.0195,2.44888,2.99691,1.70106,8.99586e-05,8.99586e-05,8.99586e-05
73,9660.59,1.83648,1.1557,1.17269,0.09628,0.09467,0.0493,0.0157,2.50673,3.15136,1.67393,8.98171e-05,8.98171e-05,8.98171e-05
74,9790.08,1.78321,1.0813,1.16069,0.07144,0.1084,0.04699,0.01514,2.57825,3.06155,1.75629,8.96757e-05,8.96757e-05,8.96757e-05
75,9919.54,1.7861,1.08957,1.16818,0.10573,0.11989,0.05833,0.01943,2.59399,2.98449,1.7635,8.95343e-05,8.95343e-05,8.95343e-05
76,10048.6,1.81014,1.13462,1.17296,0.11312,0.1753,0.07489,0.0236,2.53939,2.77974,1.67388,8.93929e-05,8.93929e-05,8.93929e-05
77,10178.1,1.76311,1.12509,1.15231,0.08114,0.1046,0.04344,0.01449,2.4964,3.18976,1.72333,8.92514e-05,8.92514e-05,8.92514e-05
78,10307.4,1.77886,1.12624,1.17172,0.06441,0.11742,0.04628,0.01542,2.46624,2.93572,1.68177,8.911e-05,8.911e-05,8.911e-05
79,10436.7,1.79501,1.14631,1.16051,0.10512,0.048,0.03992,0.01304,2.56715,3.21015,1.75923,8.89686e-05,8.89686e-05,8.89686e-05
80,10565.7,1.82017,1.16368,1.17328,0.13246,0.13281,0.07467,0.02157,2.52524,2.70677,1.69664,8.88271e-05,8.88271e-05,8.88271e-05
81,10695,1.8017,1.12166,1.16777,0.09356,0.0721,0.05022,0.01753,2.50008,2.94051,1.72087,8.86857e-05,8.86857e-05,8.86857e-05
82,10824,1.84751,1.10381,1.16164,0.08809,0.10674,0.05194,0.01806,2.57989,2.94096,1.7262,8.85443e-05,8.85443e-05,8.85443e-05
83,10952.7,1.81565,1.16061,1.17351,0.11287,0.15671,0.06795,0.02192,2.56547,2.79074,1.73291,8.84029e-05,8.84029e-05,8.84029e-05
84,11081.9,1.79287,1.11623,1.16409,0.07184,0.19194,0.06056,0.01908,2.51479,2.93145,1.69211,8.82614e-05,8.82614e-05,8.82614e-05
85,11210.9,1.76178,1.12172,1.15365,0.09692,0.09799,0.05928,0.01729,2.54944,2.9188,1.69428,8.812e-05,8.812e-05,8.812e-05
86,11339.8,1.81691,1.14537,1.18179,0.07051,0.09446,0.05488,0.01986,2.53284,3.07511,1.74334,8.79786e-05,8.79786e-05,8.79786e-05
87,11468.6,1.74744,1.11221,1.15651,0.06164,0.07708,0.04738,0.01736,2.50585,3.17708,1.75323,8.78371e-05,8.78371e-05,8.78371e-05
88,11597.6,1.78386,1.11326,1.14931,0.06919,0.14683,0.05214,0.01687,2.54888,3.18025,1.74295,8.76957e-05,8.76957e-05,8.76957e-05
89,11726.2,1.76762,1.09975,1.15619,0.07969,0.17712,0.06746,0.022,2.40657,2.89711,1.62501,8.75543e-05,8.75543e-05,8.75543e-05
90,11855,1.77728,1.07467,1.16484,0.06186,0.15924,0.05219,0.01731,2.45276,3.08754,1.65759,8.74129e-05,8.74129e-05,8.74129e-05
91,11984.1,1.80682,1.09639,1.16877,0.08985,0.06814,0.04911,0.01607,2.47309,3.15359,1.70975,8.72714e-05,8.72714e-05,8.72714e-05
92,12112.7,1.76672,1.08302,1.1487,0.08823,0.09931,0.05377,0.01591,2.55412,3.10189,1.72542,8.713e-05,8.713e-05,8.713e-05
93,12241.9,1.77663,1.10497,1.15846,0.06856,0.09027,0.045,0.01443,2.49999,3.25397,1.70828,8.69886e-05,8.69886e-05,8.69886e-05
94,12370.7,1.80109,1.08789,1.15696,0.11568,0.06824,0.05433,0.01799,2.4472,3.21512,1.67505,8.68471e-05,8.68471e-05,8.68471e-05
95,12500.1,1.8249,1.10499,1.16456,0.15611,0.14231,0.08176,0.02303,2.50371,2.8661,1.64483,8.67057e-05,8.67057e-05,8.67057e-05
96,12629.4,1.798,1.11214,1.15544,0.11186,0.17887,0.0839,0.02547,2.49715,2.8409,1.63336,8.65643e-05,8.65643e-05,8.65643e-05
97,12758.5,1.78846,1.1018,1.1702,0.11861,0.12561,0.06863,0.0202,2.54843,2.92072,1.67298,8.64229e-05,8.64229e-05,8.64229e-05
98,12887.5,1.76418,1.11872,1.14755,0.10527,0.16452,0.05796,0.01802,2.47699,3.1552,1.64368,8.62814e-05,8.62814e-05,8.62814e-05
99,13016.3,1.72371,1.03955,1.14912,0.102,0.1504,0.05959,0.01958,2.51749,3.05851,1.70098,8.614e-05,8.614e-05,8.614e-05
100,13145,1.75837,1.07902,1.14793,0.10816,0.13414,0.06871,0.02294,2.47057,2.84031,1.65757,8.59986e-05,8.59986e-05,8.59986e-05
101,13274,1.73384,1.02458,1.14505,0.18839,0.16721,0.09918,0.029,2.50071,2.68336,1.66909,8.58571e-05,8.58571e-05,8.58571e-05
102,13402.7,1.80066,1.07262,1.15151,0.15035,0.12634,0.0696,0.02085,2.45952,2.91483,1.64669,8.57157e-05,8.57157e-05,8.57157e-05
103,13531.4,1.78682,1.09741,1.14728,0.10964,0.0882,0.06093,0.01778,2.5078,2.86646,1.68838,8.55743e-05,8.55743e-05,8.55743e-05
104,13660,1.74548,1.06588,1.15807,0.09032,0.08942,0.05214,0.01711,2.50445,2.94661,1.70008,8.54329e-05,8.54329e-05,8.54329e-05
105,13788.5,1.76068,1.03711,1.15088,0.09114,0.11356,0.05322,0.01667,2.58135,2.95754,1.77006,8.52914e-05,8.52914e-05,8.52914e-05
106,13917.2,1.78248,1.07651,1.15859,0.09343,0.0867,0.05072,0.01688,2.50797,3.05948,1.73979,8.515e-05,8.515e-05,8.515e-05
107,14046.1,1.74318,1.07218,1.15356,0.09465,0.09102,0.05844,0.01834,2.51934,2.92732,1.69722,8.50086e-05,8.50086e-05,8.50086e-05
108,14174.5,1.75156,1.08843,1.14198,0.08268,0.19868,0.07188,0.02173,2.48158,2.80843,1.64643,8.48671e-05,8.48671e-05,8.48671e-05
109,14303.2,1.73984,1.07243,1.14472,0.12249,0.18209,0.09063,0.02622,2.51502,2.68211,1.66466,8.47257e-05,8.47257e-05,8.47257e-05
110,14432,1.78338,1.06747,1.15873,0.15068,0.19812,0.09773,0.02662,2.55229,2.69226,1.67373,8.45843e-05,8.45843e-05,8.45843e-05
111,14560.4,1.77088,1.07393,1.16273,0.10781,0.16584,0.07194,0.02101,2.5451,2.76552,1.68381,8.44429e-05,8.44429e-05,8.44429e-05
112,14689,1.80283,1.08149,1.16792,0.09249,0.17068,0.06764,0.02004,2.56991,2.86121,1.71395,8.43014e-05,8.43014e-05,8.43014e-05
113,14817.6,1.75178,1.04212,1.1353,0.11794,0.17075,0.07888,0.02265,2.60938,2.77697,1.74373,8.416e-05,8.416e-05,8.416e-05
114,14946.2,1.80321,1.09134,1.15775,0.08583,0.16608,0.06491,0.02039,2.53392,2.79934,1.70056,8.40186e-05,8.40186e-05,8.40186e-05
115,15074.6,1.77633,1.05026,1.1551,0.07098,0.15213,0.06047,0.01846,2.5399,2.81285,1.709,8.38771e-05,8.38771e-05,8.38771e-05
116,15203.2,1.70654,1.01724,1.14283,0.08057,0.15734,0.0606,0.01883,2.53056,2.83636,1.71375,8.37357e-05,8.37357e-05,8.37357e-05
117,15331.6,1.72721,1.05048,1.12502,0.0968,0.15392,0.06469,0.01969,2.54603,2.85416,1.72397,8.35943e-05,8.35943e-05,8.35943e-05
118,15459.6,1.75131,1.05113,1.1501,0.08532,0.14593,0.05764,0.01844,2.52393,2.92369,1.70538,8.34529e-05,8.34529e-05,8.34529e-05
119,15588.1,1.7247,1.03445,1.14165,0.09413,0.15052,0.06319,0.01902,2.55103,2.83684,1.71421,8.33114e-05,8.33114e-05,8.33114e-05
120,15716.6,1.7482,1.03297,1.14148,0.13572,0.16515,0.08004,0.02311,2.54392,2.7719,1.68895,8.317e-05,8.317e-05,8.317e-05
121,15845.2,1.77655,1.04537,1.15404,0.10301,0.18024,0.06841,0.02008,2.55336,2.83823,1.70015,8.30286e-05,8.30286e-05,8.30286e-05
122,15974,1.75162,1.02261,1.13158,0.12656,0.1988,0.08178,0.02275,2.59524,2.79815,1.70862,8.28871e-05,8.28871e-05,8.28871e-05
123,16102.4,1.75944,1.07035,1.15237,0.11825,0.1946,0.07731,0.02143,2.64256,2.85948,1.74276,8.27457e-05,8.27457e-05,8.27457e-05
124,16230.8,1.74371,1.0759,1.15893,0.11752,0.19563,0.07583,0.02146,2.61807,2.95671,1.72463,8.26043e-05,8.26043e-05,8.26043e-05
