epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6907.14,0.61544,0.35547,0.83115,0.24951,0.15148,0.14942,0.0557,2.52548,2.27693,1.81283,0.00643101,0.00643101,0.00643101
43,7071.19,0.59406,0.34554,0.82728,0.26544,0.1465,0.13617,0.05133,2.54159,2.30456,1.83941,0.00628101,0.00628101,0.00628101
44,7234.67,0.57889,0.3394,0.82482,0.31441,0.13469,0.13475,0.04929,2.53799,2.27831,1.83782,0.00612981,0.00612981,0.00612981
45,7399.12,0.56157,0.33092,0.82162,0.35503,0.13888,0.14363,0.05316,2.52311,2.27311,1.81489,0.00597754,0.00597754,0.00597754
46,7563.13,0.54349,0.3226,0.81909,0.25591,0.15717,0.14198,0.0538,2.52548,2.2583,1.80275,0.00582435,0.00582435,0.00582435
47,7728.46,0.53019,0.31715,0.81651,0.34803,0.14147,0.13892,0.05308,2.51672,2.2782,1.84781,0.0056704,0.0056704,0.0056704
48,7892.8,0.51215,0.30861,0.81432,0.30771,0.14485,0.14154,0.05448,2.50908,2.2664,1.82345,0.00551584,0.00551584,0.00551584
49,8057.21,0.49662,0.30149,0.81181,0.29288,0.15199,0.14475,0.05709,2.48801,2.24503,1.80204,0.00536081,0.00536081,0.00536081
50,8221.03,0.48266,0.29478,0.80976,0.45064,0.13336,0.14035,0.05481,2.4873,2.27835,1.8349,0.00520548,0.00520548,0.00520548
51,8384.75,0.46913,0.28854,0.80785,0.24364,0.14921,0.14154,0.05592,2.49637,2.28056,1.82499,0.00505,0.00505,0.00505
52,8548.95,0.4555,0.28239,0.80589,0.30876,0.13784,0.1315,0.05227,2.50322,2.34054,1.85179,0.00489452,0.00489452,0.00489452
53,8712.84,0.43941,0.27491,0.80381,0.2528,0.1503,0.13284,0.05281,2.4889,2.32577,1.84573,0.00473919,0.00473919,0.00473919
54,8876.66,0.43002,0.2695,0.8025,0.83264,0.13638,0.1436,0.05644,2.49386,2.31369,1.86114,0.00458416,0.00458416,0.00458416
55,9041.1,0.41475,0.26323,0.80023,0.28027,0.15308,0.14128,0.05338,2.49129,2.30304,1.86454,0.0044296,0.0044296,0.0044296
56,9205.6,0.40036,0.2574,0.799,0.32356,0.14739,0.14325,0.0553,2.47493,2.28934,1.84482,0.00427565,0.00427565,0.00427565
57,9370.04,0.386,0.25033,0.79711,0.30095,0.14848,0.1411,0.054,2.48347,2.30373,1.85901,0.00412246,0.00412246,0.00412246
58,9534.38,0.37256,0.24385,0.79583,0.30824,0.14328,0.14286,0.05637,2.47678,2.33267,1.87511,0.00397019,0.00397019,0.00397019
59,9698.77,0.36331,0.23961,0.79461,0.36451,0.14207,0.1414,0.05599,2.47814,2.35704,1.87047,0.00381899,0.00381899,0.00381899
60,9863.23,0.34956,0.23361,0.79333,0.28526,0.15591,0.15143,0.06097,2.47797,2.34498,1.87789,0.00366899,0.00366899,0.00366899
61,10027.1,0.33681,0.22703,0.79199,0.26107,0.15717,0.1437,0.05772,2.47577,2.35471,1.87912,0.00352037,0.00352037,0.00352037
62,10191.3,0.32596,0.22208,0.79075,0.406,0.14355,0.14547,0.05748,2.47189,2.35464,1.87585,0.00337325,0.00337325,0.00337325
63,10355.2,0.31204,0.21585,0.78969,0.26642,0.16064,0.1476,0.05852,2.47779,2.3411,1.87943,0.00322778,0.00322778,0.00322778
64,10519.8,0.30084,0.21066,0.78877,0.28711,0.16008,0.14878,0.05975,2.47192,2.32786,1.88372,0.00308412,0.00308412,0.00308412
65,10684.1,0.28889,0.20537,0.78766,0.29894,0.16141,0.14919,0.05933,2.47819,2.33707,1.88775,0.00294239,0.00294239,0.00294239
66,10848.1,0.28049,0.20011,0.78693,0.4462,0.14352,0.14909,0.05903,2.46936,2.37594,1.88744,0.00280275,0.00280275,0.00280275
67,11012.2,0.26893,0.19504,0.78618,0.28764,0.15983,0.15146,0.06084,2.46686,2.38778,1.88781,0.00266532,0.00266532,0.00266532
68,11176.4,0.25772,0.18945,0.78502,0.44716,0.14074,0.1493,0.05939,2.47135,2.39101,1.89552,0.00253024,0.00253024,0.00253024
69,11340.1,0.24763,0.18486,0.78434,0.26095,0.16158,0.14684,0.05831,2.46967,2.39682,1.89937,0.00239766,0.00239766,0.00239766
70,11504.4,0.23575,0.17928,0.78364,0.26052,0.16286,0.14734,0.05858,2.47259,2.40901,1.9054,0.00226769,0.00226769,0.00226769
71,11668.3,0.22568,0.17475,0.78298,0.44191,0.14243,0.14659,0.05824,2.4708,2.40941,1.90756,0.00214046,0.00214046,0.00214046
72,11832.7,0.21586,0.16971,0.7824,0.44129,0.14231,0.14678,0.05823,2.4736,2.42701,1.91269,0.00201611,0.00201611,0.00201611
73,11996.7,0.20595,0.16475,0.78155,0.4032,0.14405,0.14666,0.05827,2.47241,2.42727,1.91513,0.00189475,0.00189475,0.00189475
74,12160.4,0.19712,0.16048,0.78124,0.44343,0.14268,0.14797,0.0589,2.47228,2.42849,1.92148,0.00177651,0.00177651,0.00177651
75,12324.3,0.1867,0.15556,0.78066,0.44555,0.14159,0.14945,0.05948,2.47158,2.4409,1.9224,0.00166149,0.00166149,0.00166149
76,12488.2,0.17863,0.15114,0.78021,0.41136,0.14352,0.14991,0.06009,2.47161,2.45203,1.9276,0.00154982,0.00154982,0.00154982
77,12652.6,0.17152,0.14722,0.7798,0.4149,0.1428,0.15053,0.06028,2.47164,2.45593,1.93217,0.00144161,0.00144161,0.00144161
78,12816.9,0.16393,0.14333,0.77944,0.44531,0.14328,0.1511,0.06037,2.4729,2.47762,1.93582,0.00133695,0.00133695,0.00133695
79,12980.9,0.15634,0.13941,0.779,0.77954,0.14304,0.15092,0.06039,2.4731,2.48564,1.93913,0.00123596,0.00123596,0.00123596
80,13145.4,0.14858,0.13494,0.77869,0.77867,0.14292,0.14785,0.0597,2.47314,2.495,1.94345,0.00113873,0.00113873,0.00113873
81,13309.7,0.14204,0.13174,0.77841,0.77752,0.1434,0.14843,0.05983,2.47325,2.50818,1.94543,0.00104537,0.00104537,0.00104537
82,13474.2,0.13564,0.12851,0.77827,0.77455,0.14389,0.14831,0.05962,2.47288,2.51789,1.9481,0.000955951,0.000955951,0.000955951
83,13636.4,0.12942,0.12437,0.77793,0.7757,0.14401,0.14835,0.05967,2.47268,2.52615,1.95092,0.000870577,0.000870577,0.000870577
84,13800.3,0.12454,0.12113,0.7778,0.77587,0.14413,0.14834,0.05955,2.47119,2.53974,1.95293,0.000789327,0.000789327,0.000789327
85,13964,0.11998,0.11892,0.77756,0.77649,0.14401,0.14852,0.05977,2.47017,2.54686,1.95512,0.000712282,0.000712282,0.000712282
86,14127.2,0.11518,0.11607,0.7774,0.25977,0.15995,0.14865,0.05982,2.4702,2.55917,1.95648,0.000639518,0.000639518,0.000639518
87,14291,0.111,0.11341,0.77729,0.26027,0.15995,0.1487,0.05979,2.46982,2.56801,1.95813,0.000571106,0.000571106,0.000571106
88,14455.5,0.10769,0.1118,0.77705,0.26017,0.15971,0.14868,0.06011,2.46937,2.57675,1.96065,0.000507115,0.000507115,0.000507115
89,14619.1,0.10514,0.11008,0.77705,0.26055,0.15947,0.14881,0.06008,2.46873,2.58623,1.96189,0.000447606,0.000447606,0.000447606
90,14783.1,0.10201,0.10809,0.77682,0.26167,0.15983,0.14883,0.05989,2.46892,2.59169,1.96318,0.00039264,0.00039264,0.00039264
91,14949,0.09994,0.10687,0.77683,0.26258,0.15992,0.14917,0.06001,2.468,2.59817,1.96445,0.00034227,0.00034227,0.00034227
92,15114.1,0.0978,0.1058,0.77669,0.26373,0.16008,0.14949,0.06064,2.46717,2.59979,1.96523,0.000296546,0.000296546,0.000296546
93,15203.3,0.09655,0.10502,0.77669,0.26507,0.15995,0.14973,0.06064,2.46712,2.60674,1.96677,0.000255513,0.000255513,0.000255513
94,15280.6,0.09515,0.10403,0.77658,0.2654,0.15959,0.14977,0.06027,2.46779,2.60947,1.96864,0.000219212,0.000219212,0.000219212
95,15357.6,0.0942,0.10385,0.77658,0.26582,0.15947,0.15015,0.06034,2.46737,2.61408,1.96929,0.000187678,0.000187678,0.000187678
96,15434.9,0.09319,0.10315,0.77648,0.26588,0.15935,0.15013,0.06084,2.467,2.62066,1.97016,0.000160943,0.000160943,0.000160943
97,15513.3,0.09268,0.10302,0.77659,0.26586,0.15935,0.15011,0.06071,2.4665,2.62309,1.97114,0.000139032,0.000139032,0.000139032
98,15590.7,0.09208,0.10284,0.77653,0.2662,0.15959,0.15003,0.06083,2.46709,2.62809,1.97245,0.000121968,0.000121968,0.000121968
99,15668.3,0.09177,0.10237,0.77644,0.26278,0.15935,0.15007,0.06055,2.46647,2.63138,1.97264,0.000109768,0.000109768,0.000109768
100,15746.2,0.09156,0.10241,0.77645,0.26267,0.15935,0.15128,0.06163,2.46659,2.63551,1.97352,0.000102443,0.000102443,0.000102443
