epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,12270.9,1.73739,0.76864,1.25307,0.55103,0.1676,0.14336,0.05262,2.54823,2.67908,1.58652,0.007921,0.007921,0.007921
44,12559.5,1.73488,0.76706,1.25146,0.30847,0.18137,0.17129,0.07007,2.53498,2.56501,1.59649,0.0078715,0.0078715,0.0078715
45,12848.3,1.73095,0.76582,1.24763,0.24458,0.15615,0.1387,0.04882,2.55465,2.57058,1.61654,0.007822,0.007822,0.007822
46,13124.4,1.72799,0.76279,1.24834,0.23559,0.15483,0.14593,0.05071,2.58137,2.22208,1.62046,0.0077725,0.0077725,0.0077725
47,13401,1.72539,0.76355,1.24702,0.2374,0.16627,0.13351,0.04773,2.61851,2.78693,1.66224,0.007723,0.007723,0.007723
48,13689.6,1.7228,0.76653,1.24494,0.17988,0.12958,0.12142,0.04236,2.58788,3.28631,1.63081,0.0076735,0.0076735,0.0076735
49,13980.3,1.71949,0.76699,1.24505,0.25562,0.14327,0.13243,0.04716,2.62224,3.11518,1.67286,0.007624,0.007624,0.007624
50,14261.8,1.71262,0.76342,1.24185,0.55572,0.13159,0.1245,0.04427,2.63104,2.93011,1.68381,0.0075745,0.0075745,0.0075745
51,14535.3,1.71306,0.75777,1.23984,0.17618,0.13345,0.12036,0.04047,2.55126,2.71064,1.63565,0.007525,0.007525,0.007525
52,14826.2,1.70922,0.75462,1.23954,0.19616,0.13124,0.11046,0.039,2.62725,3.12605,1.69752,0.0074755,0.0074755,0.0074755
53,15113.9,1.70513,0.75672,1.23779,0.55405,0.14079,0.13027,0.04719,2.605,3.21632,1.66222,0.007426,0.007426,0.007426
54,15401,1.70055,0.7514,1.23331,0.22294,0.15115,0.13147,0.05272,2.58365,2.63596,1.65812,0.0073765,0.0073765,0.0073765
55,15669.7,1.69734,0.74728,1.23196,0.24379,0.14413,0.13359,0.05313,2.6009,2.8088,1.67903,0.007327,0.007327,0.007327
56,15890.6,1.69693,0.74511,1.23195,0.23948,0.12385,0.1341,0.05164,2.64188,3.15168,1.70105,0.0072775,0.0072775,0.0072775
57,16055.3,1.68699,0.74202,1.22817,0.27697,0.14468,0.13574,0.05153,2.72614,2.89399,1.74942,0.007228,0.007228,0.007228
58,16219.9,1.68261,0.74332,1.22716,0.62778,0.12591,0.14411,0.05529,2.64028,3.13483,1.69623,0.0071785,0.0071785,0.0071785
59,16384.2,1.68175,0.74154,1.22539,0.22858,0.15942,0.12681,0.04201,2.66492,2.73299,1.71206,0.007129,0.007129,0.007129
60,16548,1.67901,0.7435,1.22408,0.23574,0.1427,0.12353,0.04099,2.61758,2.68156,1.70036,0.0070795,0.0070795,0.0070795
61,16712.8,1.67497,0.74017,1.22129,0.19787,0.14328,0.12313,0.041,2.64637,2.90216,1.7255,0.00703,0.00703,0.00703
62,16876.8,1.66665,0.73824,1.21787,0.1788,0.12859,0.11349,0.03835,2.68253,3.15333,1.75438,0.0069805,0.0069805,0.0069805
63,17041.6,1.6677,0.73736,1.21781,0.19552,0.1215,0.11498,0.04008,2.67273,3.16713,1.74432,0.006931,0.006931,0.006931
64,17205.6,1.66207,0.73304,1.21635,0.17727,0.14309,0.11696,0.04076,2.6464,3.14033,1.73733,0.0068815,0.0068815,0.0068815
65,17370.3,1.65723,0.72851,1.21416,0.18685,0.12847,0.1183,0.04137,2.62068,2.95918,1.72596,0.006832,0.006832,0.006832
66,17535.2,1.65209,0.72837,1.21192,0.18907,0.14167,0.11783,0.04158,2.60665,2.94619,1.71862,0.0067825,0.0067825,0.0067825
67,17699.2,1.65091,0.72879,1.21209,0.20055,0.13072,0.11572,0.04031,2.60884,2.89094,1.7078,0.006733,0.006733,0.006733
68,17864.3,1.64604,0.72463,1.20774,0.14901,0.14526,0.11065,0.03838,2.63641,2.6745,1.73491,0.0066835,0.0066835,0.0066835
69,18029.1,1.64316,0.72245,1.20596,0.14969,0.15119,0.11511,0.04019,2.60645,2.36148,1.72088,0.006634,0.006634,0.006634
70,18193.4,1.63878,0.72,1.20568,0.18516,0.13253,0.11971,0.04218,2.60317,2.39885,1.71969,0.0065845,0.0065845,0.0065845
71,18357.3,1.63346,0.72157,1.20194,0.20159,0.12136,0.11917,0.04165,2.60658,2.70556,1.72808,0.006535,0.006535,0.006535
72,18522.5,1.6338,0.71803,1.20553,0.16493,0.14475,0.1146,0.03945,2.63745,2.91135,1.74367,0.0064855,0.0064855,0.0064855
73,18686.6,1.62363,0.7152,1.1994,0.30745,0.13389,0.11942,0.04183,2.64622,2.75441,1.76304,0.006436,0.006436,0.006436
74,18851.1,1.62117,0.71262,1.19768,0.18437,0.13933,0.11453,0.03929,2.65822,2.86273,1.77213,0.0063865,0.0063865,0.0063865
75,19016,1.6176,0.71287,1.19565,0.14877,0.13379,0.11253,0.0381,2.66508,2.85049,1.78596,0.006337,0.006337,0.006337
76,19179.9,1.61515,0.70668,1.19287,0.15346,0.13186,0.11147,0.03733,2.67781,2.79881,1.79559,0.0062875,0.0062875,0.0062875
77,19344,1.60924,0.70752,1.19101,0.16934,0.12048,0.10942,0.03685,2.68806,2.72722,1.80316,0.006238,0.006238,0.006238
78,19509.1,1.5998,0.70824,1.18855,0.15386,0.12605,0.10875,0.03688,2.68824,2.58708,1.796,0.0061885,0.0061885,0.0061885
79,19673.6,1.59891,0.70522,1.18718,0.14705,0.14238,0.11197,0.03798,2.68764,2.53675,1.79699,0.006139,0.006139,0.006139
80,19838,1.59374,0.70027,1.18532,0.15568,0.13244,0.11186,0.03822,2.68486,2.56886,1.79696,0.0060895,0.0060895,0.0060895
81,20002.4,1.59136,0.69937,1.18324,0.1554,0.129,0.11116,0.03836,2.67705,2.56488,1.79733,0.00604,0.00604,0.00604
82,20167.4,1.58646,0.69803,1.17947,0.16386,0.12828,0.11273,0.039,2.67929,2.49053,1.80116,0.0059905,0.0059905,0.0059905
83,20331.7,1.58179,0.69215,1.17853,0.17462,0.12211,0.1127,0.03925,2.67759,2.49392,1.80236,0.005941,0.005941,0.005941
84,20496.1,1.57548,0.69591,1.17513,0.18052,0.12223,0.11236,0.03849,2.68916,2.49483,1.81687,0.0058915,0.0058915,0.0058915
85,20660.5,1.5734,0.69327,1.17379,0.17715,0.12465,0.11473,0.03923,2.68457,2.42132,1.81584,0.005842,0.005842,0.005842
86,20825.5,1.56871,0.69138,1.1732,0.16405,0.1398,0.1141,0.03927,2.6932,2.43139,1.82736,0.0057925,0.0057925,0.0057925
87,20989.8,1.56528,0.69378,1.16886,0.1659,0.14132,0.11496,0.03952,2.69631,2.44778,1.82923,0.005743,0.005743,0.005743
88,21153.9,1.55937,0.68988,1.16663,0.167,0.14386,0.11758,0.04036,2.70195,2.45433,1.83622,0.0056935,0.0056935,0.0056935
89,21318.3,1.55578,0.68651,1.16625,0.19008,0.12598,0.1181,0.04068,2.69966,2.51511,1.84031,0.005644,0.005644,0.005644
90,21482.8,1.5503,0.68629,1.1632,0.17585,0.13303,0.11861,0.0408,2.70316,2.56043,1.84647,0.0055945,0.0055945,0.0055945
91,21647.2,1.54686,0.68251,1.16108,0.18211,0.13215,0.119,0.04097,2.70683,2.58561,1.85518,0.005545,0.005545,0.005545
92,21811.2,1.53844,0.67948,1.16036,0.18504,0.12767,0.11634,0.0398,2.71551,2.58666,1.86681,0.0054955,0.0054955,0.0054955
93,21975.7,1.53287,0.68138,1.15613,0.17775,0.13259,0.11579,0.03964,2.71671,2.58622,1.86882,0.005446,0.005446,0.005446
94,22140.8,1.52942,0.67855,1.15403,0.17941,0.13122,0.11577,0.03977,2.71795,2.56836,1.8726,0.0053965,0.0053965,0.0053965
95,22304.8,1.52352,0.67579,1.15169,0.1789,0.13154,0.1153,0.03979,2.71957,2.52082,1.87833,0.005347,0.005347,0.005347
96,22469.3,1.52427,0.67302,1.15097,0.1807,0.13372,0.11793,0.04038,2.71893,2.49168,1.88154,0.0052975,0.0052975,0.0052975
97,22633.7,1.51717,0.67039,1.14832,0.18317,0.13251,0.11752,0.04014,2.72006,2.44693,1.8858,0.005248,0.005248,0.005248
98,22797,1.51508,0.66918,1.14847,0.18378,0.13421,0.11842,0.04046,2.72142,2.42421,1.89001,0.0051985,0.0051985,0.0051985
99,22961.5,1.50952,0.667,1.14407,0.18591,0.13384,0.1187,0.04047,2.71925,2.39193,1.89096,0.005149,0.005149,0.005149
100,23126.9,1.50255,0.66401,1.14102,0.18408,0.13457,0.11792,0.04036,2.7196,2.38431,1.89351,0.0050995,0.0050995,0.0050995
101,23225.5,1.50097,0.66199,1.13932,0.1819,0.13395,0.11778,0.04045,2.71626,2.38085,1.89346,0.00505,0.00505,0.00505
