epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,119.686,2.06208,1.66761,1.20125,0.32513,0.08498,0.05943,0.01923,2.35624,3.29115,1.69235,0.0669413,6.625e-05,6.625e-05
2,238.822,1.94702,1.09332,1.17518,0.33299,0.07635,0.06955,0.02686,2.29359,3.1921,1.57421,0.0336739,0.000132259,0.000132259
3,358.137,1.90654,1.00856,1.16491,0.59904,0.07481,0.07246,0.0248,2.43694,3.05294,1.58817,0.000405941,0.000197607,0.000197607
