epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,13749.7,2.57608,393.593,1.87108,0.00169,0.15661,0.00285,0.00091,6.35607,536.989,4.85346,0.0009406,0.0009406,0.0009406
44,14060.4,2.58781,391.703,1.88195,0.00109,0.10138,0.00147,0.00049,6.27768,565.793,4.67687,0.000939186,0.000939186,0.000939186
45,14369,2.56969,393.006,1.8749,0.00188,0.17301,0.00532,0.00187,6.33507,581.685,4.64824,0.000937771,0.000937771,0.000937771
46,14683,2.5657,388.79,1.8723,0.00152,0.14063,0.00232,0.00078,7.40746,670.879,5.28584,0.000936357,0.000936357,0.000936357
47,14994,2.56837,389.247,1.87191,0.00237,0.11252,0.0013,0.00047,6.38416,585.795,4.70297,0.000934943,0.000934943,0.000934943
48,15292,2.58463,393.026,1.87787,0.00141,0.13057,0.00241,0.00083,6.49309,581.709,4.98572,0.000933529,0.000933529,0.000933529
49,15609.7,2.562,391.747,1.87639,0.00484,0.11623,0.00551,0.00176,6.16097,524.27,4.62439,0.000932114,0.000932114,0.000932114
50,15914.9,2.57083,394.778,1.88235,0.00147,0.13594,0.00232,0.00074,6.44404,538.956,5.1841,0.0009307,0.0009307,0.0009307
51,16221.3,2.5384,389.051,1.85688,0.00169,0.15645,0.00273,0.001,6.0426,557.634,4.56478,0.000929286,0.000929286,0.000929286
52,16528.8,2.56299,390.724,1.86797,0.00157,0.14509,0.00321,0.00105,6.02168,533.776,4.64147,0.000927871,0.000927871,0.000927871
53,16834.1,2.55224,388.022,1.86823,0.00215,0.15886,0.0063,0.00209,6.21422,552.14,4.60087,0.000926457,0.000926457,0.000926457
54,17147.5,2.56722,391.072,1.87544,0.00138,0.12824,0.0017,0.00059,6.15558,553.041,4.40859,0.000925043,0.000925043,0.000925043
55,17452,2.55559,392.689,1.8888,0.00158,0.14612,0.00305,0.0011,5.96422,517.308,4.4927,0.000923629,0.000923629,0.000923629
56,17772.1,2.56629,394.19,1.88019,0.00164,0.1518,0.00659,0.00227,6.70133,581.392,4.78994,0.000922214,0.000922214,0.000922214
57,18093,2.55406,390.927,1.8719,0.00159,0.14765,0.00558,0.00175,7.51955,643.868,5.30635,0.0009208,0.0009208,0.0009208
58,18407,2.55517,389.65,1.87719,0.00153,0.14121,0.00385,0.00126,6.48174,560.208,4.77684,0.000919386,0.000919386,0.000919386
59,18720.5,2.54866,387.28,1.88002,0.00172,0.15345,0.00566,0.00184,6.22977,549.828,4.60026,0.000917971,0.000917971,0.000917971
60,19029.8,2.55797,390.906,1.87756,0.00175,0.15339,0.00691,0.00235,5.74949,504.722,4.16941,0.000916557,0.000916557,0.000916557
61,19328.9,2.56876,388.16,1.88813,0.00405,0.13768,0.00563,0.00191,6.46598,565.094,4.66714,0.000915143,0.000915143,0.000915143
62,19651.8,2.5428,388.508,1.87109,0.00235,0.16404,0.00647,0.00203,6.74138,611.117,4.85166,0.000913729,0.000913729,0.000913729
63,19957.5,2.51926,386.538,1.85975,0.00239,0.15907,0.00457,0.00156,6.5234,584.731,4.88617,0.000912314,0.000912314,0.000912314
64,20269.4,2.52835,384.276,1.8615,0.00677,0.0785,0.00635,0.00218,6.99603,629.684,5.12034,0.0009109,0.0009109,0.0009109
65,20577.2,2.52995,390.423,1.86799,0.00793,0.05738,0.00767,0.00256,6.29993,550.14,4.67932,0.000909486,0.000909486,0.000909486
66,20882.1,2.54649,387.09,1.87897,0.00772,0.04257,0.00556,0.00211,6.29606,575.283,4.65474,0.000908071,0.000908071,0.000908071
67,21182.3,2.55835,388.585,1.87865,0.00837,0.06023,0.00571,0.00205,6.32762,559.545,4.7306,0.000906657,0.000906657,0.000906657
68,21497.6,2.5535,389.713,1.88715,0.00852,0.03283,0.00547,0.00192,6.75413,602.245,4.95355,0.000905243,0.000905243,0.000905243
69,21810.3,2.58217,385.958,1.89244,0.00782,0.01897,0.00503,0.00179,6.64356,621.367,4.80648,0.000903829,0.000903829,0.000903829
70,22123.5,2.55702,386.259,1.88412,0.01159,0.03558,0.00632,0.00228,6.2994,579.368,4.54893,0.000902414,0.000902414,0.000902414
71,22451.4,2.54377,386.139,1.88586,0.01098,0.02946,0.00604,0.00212,7.64218,673.962,5.33424,0.000901,0.000901,0.000901
72,22750.8,2.57161,383.973,1.89731,0.26515,0.03027,0.01674,0.00585,6.34493,544.843,4.67559,0.000899586,0.000899586,0.000899586
73,23067.9,2.56814,388.027,1.89878,0.01791,0.03275,0.00818,0.00238,7.12125,639.271,5.08498,0.000898171,0.000898171,0.000898171
74,23382.7,2.55235,387.085,1.87892,0.0127,0.02558,0.00772,0.00241,6.64232,625.623,4.70924,0.000896757,0.000896757,0.000896757
75,23689.7,2.55944,388.5,1.89227,0.26947,0.03698,0.02329,0.00927,6.64756,537.824,4.83586,0.000895343,0.000895343,0.000895343
76,24005.9,2.58181,388.96,1.90866,0.27517,0.04501,0.03599,0.01489,6.48668,584.927,4.70593,0.000893929,0.000893929,0.000893929
77,24321.4,2.6106,393.2,1.92221,0.05049,0.05259,0.0214,0.00644,6.09051,567.774,4.37816,0.000892514,0.000892514,0.000892514
78,24630.1,2.62891,388.949,1.93073,0.02469,0.0548,0.01235,0.00427,6.82994,645.658,4.97619,0.0008911,0.0008911,0.0008911
