epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,18775.4,1.93479,1.17601,1.47361,0.11636,0.07652,0.0537,0.0176,2.66185,3.30361,2.29934,0.00180169,0.00180169,0.00180169
43,19228.7,1.92292,1.14994,1.47092,0.05869,0.09856,0.04168,0.01403,2.74646,3.23486,2.41749,0.00179225,0.00179225,0.00179225
44,19683.2,1.91922,1.16286,1.47507,0.25326,0.10041,0.06492,0.02135,2.71949,3.13677,2.39745,0.00178263,0.00178263,0.00178263
45,20143.6,1.93828,1.14317,1.47693,0.24024,0.09885,0.04847,0.01438,2.77757,3.48043,2.40403,0.00177281,0.00177281,0.00177281
46,20604.6,1.92874,1.15467,1.46806,0.14338,0.08752,0.05269,0.01886,2.6901,3.40979,2.38407,0.0017628,0.0017628,0.0017628
47,21068.9,1.94156,1.18095,1.47538,0.13419,0.0893,0.05099,0.01809,2.87029,3.17384,2.59264,0.00175261,0.00175261,0.00175261
48,21530.9,1.9306,1.17169,1.4824,0.14402,0.06289,0.05461,0.01819,2.75692,3.36658,2.42059,0.00174223,0.00174223,0.00174223
49,21989.6,1.93239,1.16725,1.4874,0.11963,0.08974,0.06382,0.01851,2.72304,3.24614,2.34836,0.00173168,0.00173168,0.00173168
50,22454.7,1.94055,1.15658,1.48083,0.1675,0.09046,0.04975,0.0175,2.71689,3.2225,2.4147,0.00172095,0.00172095,0.00172095
51,22916.5,1.93509,1.15874,1.47017,0.29286,0.08604,0.0688,0.0234,2.67691,3.29612,2.30375,0.00171004,0.00171004,0.00171004
52,23387.8,1.92838,1.1513,1.47118,0.15677,0.12035,0.07908,0.0263,2.71827,3.12304,2.39198,0.00169895,0.00169895,0.00169895
53,23849,1.93249,1.15859,1.48042,0.27228,0.10428,0.07898,0.02747,2.68527,3.17323,2.3231,0.0016877,0.0016877,0.0016877
54,24317.4,1.90906,1.15336,1.48018,0.20626,0.10982,0.06723,0.02308,2.74466,3.24819,2.38972,0.00167628,0.00167628,0.00167628
55,24782.8,1.91435,1.14218,1.47004,0.20077,0.09755,0.07893,0.02436,2.736,3.15095,2.32121,0.0016647,0.0016647,0.0016647
56,25238.8,1.91097,1.14232,1.48029,0.20498,0.09916,0.08042,0.0254,2.73258,3.1499,2.31716,0.00165295,0.00165295,0.00165295
57,25698.6,1.92762,1.1649,1.46659,0.20181,0.10266,0.07755,0.02771,2.70303,3.11559,2.27409,0.00164105,0.00164105,0.00164105
58,26167.1,1.91601,1.1387,1.45617,0.18837,0.08976,0.06588,0.02354,2.60212,3.27645,2.16621,0.00162899,0.00162899,0.00162899
59,26636.5,1.91962,1.14162,1.46078,0.17821,0.08087,0.05381,0.01887,2.69023,3.42529,2.20434,0.00161678,0.00161678,0.00161678
60,27093,1.90799,1.14016,1.45181,0.17506,0.08267,0.05778,0.0186,2.72905,3.38303,2.34953,0.00160442,0.00160442,0.00160442
61,27558.9,1.91829,1.14066,1.46351,0.23006,0.08763,0.06462,0.02031,2.71411,3.29782,2.3394,0.00159191,0.00159191,0.00159191
62,28014.2,1.90516,1.14216,1.45877,0.24472,0.08733,0.07172,0.02262,2.73768,3.44988,2.27345,0.00157926,0.00157926,0.00157926
