epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,11899.8,1.75337,0.77911,1.22422,0.2738,0.19226,0.17544,0.06686,2.50314,2.05247,1.49804,0.00900844,0.00900844,0.00900844
43,12188.4,1.75189,0.78004,1.22164,0.37755,0.19275,0.16229,0.05851,2.51256,1.99993,1.49144,0.00896127,0.00896127,0.00896127
44,12470.2,1.7456,0.77859,1.22059,0.51973,0.14857,0.13828,0.04756,2.5317,2.07282,1.53282,0.00891313,0.00891313,0.00891313
45,12743.6,1.74616,0.78039,1.21644,0.61762,0.16867,0.14488,0.05377,2.54414,2.23455,1.54234,0.00886404,0.00886404,0.00886404
46,13030,1.74217,0.77822,1.21651,0.60521,0.17443,0.15841,0.06051,2.54012,2.35627,1.52863,0.00881401,0.00881401,0.00881401
47,13318,1.74114,0.77415,1.21606,0.6528,0.13909,0.14455,0.05543,2.47919,2.02593,1.50431,0.00876305,0.00876305,0.00876305
48,13602.8,1.74086,0.77238,1.21461,0.61655,0.19621,0.18477,0.07164,2.51002,1.80314,1.52059,0.00871117,0.00871117,0.00871117
49,13879.2,1.73364,0.77363,1.21212,0.59572,0.1759,0.17234,0.06332,2.56542,1.94646,1.56278,0.00865839,0.00865839,0.00865839
50,14162.3,1.72696,0.77515,1.21022,0.57999,0.17787,0.14703,0.05361,2.54353,1.91485,1.5612,0.00860473,0.00860473,0.00860473
51,14449.8,1.72987,0.77029,1.21105,0.22487,0.18575,0.16355,0.0601,2.54431,1.93096,1.54391,0.00855018,0.00855018,0.00855018
52,14739.9,1.72398,0.76949,1.20965,0.59046,0.15341,0.15227,0.0558,2.51601,1.94335,1.53512,0.00849477,0.00849477,0.00849477
53,15020,1.7195,0.76542,1.20695,0.60784,0.17759,0.18189,0.06694,2.5637,1.91421,1.54291,0.00843851,0.00843851,0.00843851
54,15296.4,1.71765,0.76268,1.20432,0.56207,0.20453,0.15192,0.05324,2.51085,1.91755,1.52427,0.00838141,0.00838141,0.00838141
55,15583.9,1.71251,0.76054,1.20261,0.55235,0.18408,0.15634,0.055,2.49193,2.0425,1.51992,0.00832349,0.00832349,0.00832349
56,15874.4,1.71412,0.7575,1.20302,0.55785,0.19347,0.15955,0.05719,2.5231,1.89622,1.53566,0.00826477,0.00826477,0.00826477
