epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,7127.93,1.72572,1.12339,1.12503,0.56546,0.0821,0.05436,0.01653,2.5718,3.48963,1.60072,1.89251e-05,1.89251e-05,1.89251e-05
40,7311.01,1.71967,1.11035,1.11846,0.09223,0.14108,0.06655,0.01888,2.58496,3.52693,1.60951,1.88969e-05,1.88969e-05,1.88969e-05
41,7494.24,1.73698,1.12862,1.1243,0.32771,0.07975,0.04941,0.0157,2.62036,3.45325,1.64657,1.88686e-05,1.88686e-05,1.88686e-05
42,7683,1.72113,1.11511,1.12148,0.34778,0.08139,0.05754,0.01875,2.57196,3.33969,1.56965,1.88403e-05,1.88403e-05,1.88403e-05
43,7865,1.73376,1.11886,1.12503,0.07848,0.09674,0.05018,0.01687,2.57909,3.40681,1.57661,1.8812e-05,1.8812e-05,1.8812e-05
44,8047.48,1.72673,1.11496,1.12356,0.39735,0.07855,0.06048,0.01804,2.625,3.43992,1.61605,1.87837e-05,1.87837e-05,1.87837e-05
45,8228.95,1.72375,1.12091,1.12223,0.0718,0.078,0.05866,0.01756,2.65583,3.30222,1.62973,1.87554e-05,1.87554e-05,1.87554e-05
46,8411.18,1.72336,1.10803,1.12283,0.65936,0.07633,0.0603,0.01896,2.56957,3.41891,1.59238,1.87271e-05,1.87271e-05,1.87271e-05
47,8593.03,1.71317,1.11231,1.11507,0.11261,0.13769,0.05656,0.0174,2.61537,3.39538,1.60856,1.86989e-05,1.86989e-05,1.86989e-05
48,8780.23,1.71663,1.10478,1.11467,0.33021,0.06935,0.05589,0.01638,2.67784,3.29453,1.63248,1.86706e-05,1.86706e-05,1.86706e-05
49,8962.86,1.72149,1.10526,1.1192,0.12807,0.07634,0.06292,0.01969,2.62553,3.42746,1.62335,1.86423e-05,1.86423e-05,1.86423e-05
