epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2376.93,1.34985,0.65426,1.01194,0.116,0.0815,0.05551,0.01941,2.82257,3.5873,1.97403,0.007921,0.007921,0.007921
44,2432.08,1.33097,0.6493,1.00605,0.08358,0.10404,0.05961,0.02102,2.85827,3.68504,1.93782,0.0078715,0.0078715,0.0078715
45,2483.87,1.31898,0.64468,1.00106,0.09988,0.09632,0.06438,0.02521,2.75896,3.55322,1.91999,0.007822,0.007822,0.007822
46,2539.13,1.30197,0.64174,0.99663,0.07791,0.08381,0.04143,0.01442,2.85845,3.67497,1.97203,0.0077725,0.0077725,0.0077725
47,2594.44,1.29113,0.63525,0.99306,0.0948,0.09276,0.04467,0.01598,2.78071,3.88024,1.94037,0.007723,0.007723,0.007723
48,2649.83,1.27323,0.63056,0.98786,0.13369,0.08664,0.05776,0.0216,2.73329,3.70506,1.93226,0.0076735,0.0076735,0.0076735
49,2705.23,1.25808,0.62632,0.98278,0.10977,0.09545,0.06409,0.02359,2.78712,3.64395,1.95201,0.007624,0.007624,0.007624
50,2760.77,1.2487,0.62303,0.98053,0.09644,0.08994,0.05312,0.01849,2.81591,3.58979,1.97506,0.0075745,0.0075745,0.0075745
51,2816.15,1.23767,0.61989,0.97666,0.12691,0.09846,0.06044,0.02189,2.82538,3.59882,1.97306,0.007525,0.007525,0.007525
52,2871.32,1.22226,0.6145,0.9723,0.09544,0.09671,0.05564,0.01933,2.84861,3.85643,2.03228,0.0074755,0.0074755,0.0074755
53,2926.59,1.21498,0.61071,0.97027,0.10126,0.10337,0.0615,0.02381,2.74347,3.73212,1.94965,0.007426,0.007426,0.007426
54,2978.67,1.20149,0.60948,0.96512,0.10735,0.08782,0.0537,0.01997,2.74229,3.70784,1.96222,0.0073765,0.0073765,0.0073765
55,3034,1.19001,0.60336,0.96236,0.10332,0.08317,0.05742,0.02194,2.77111,3.75561,1.9939,0.007327,0.007327,0.007327
56,3088.48,1.1768,0.60139,0.95931,0.1031,0.0941,0.05679,0.0227,2.72429,3.76621,1.95317,0.0072775,0.0072775,0.0072775
57,3143.94,1.16266,0.59662,0.95469,0.09164,0.08089,0.0469,0.017,2.80092,3.73027,1.99524,0.007228,0.007228,0.007228
58,3197.33,1.15434,0.59293,0.95246,0.07869,0.08906,0.05164,0.01865,2.89879,3.73482,2.05828,0.0071785,0.0071785,0.0071785
