epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2370,1.06796,0.51223,0.91396,0.11715,0.09833,0.04808,0.01569,2.92552,4.1879,2.08474,0.00011882,0.00011882,0.00011882
43,2425.44,1.04899,0.50538,0.90913,0.12496,0.09688,0.05059,0.01729,2.86108,4.20925,2.01097,0.00011684,0.00011684,0.00011684
44,2480.77,1.03182,0.50306,0.90539,0.214,0.07525,0.05161,0.02053,2.82967,4.22497,2.0318,0.00011486,0.00011486,0.00011486
45,2536.32,1.01449,0.49586,0.90095,0.09899,0.08655,0.04286,0.01583,2.81053,4.31954,1.96951,0.00011288,0.00011288,0.00011288
46,2591.68,1.00025,0.49303,0.89737,0.09209,0.09331,0.04418,0.01706,2.79494,4.33869,1.94261,0.0001109,0.0001109,0.0001109
47,2647.3,0.98447,0.48831,0.89406,0.08467,0.09717,0.05252,0.02026,2.82249,4.23252,1.99207,0.00010892,0.00010892,0.00010892
48,2702.67,0.96993,0.48289,0.89112,0.09383,0.08546,0.04978,0.02029,2.78454,4.31482,1.93199,0.00010694,0.00010694,0.00010694
49,2758.59,0.95482,0.47989,0.88753,0.07944,0.08712,0.04008,0.01587,2.78431,4.41585,1.92968,0.00010496,0.00010496,0.00010496
50,2814.17,0.93721,0.47466,0.88345,0.05589,0.06915,0.03435,0.01391,2.77794,4.45847,1.96423,0.00010298,0.00010298,0.00010298
51,2868.84,0.92715,0.47148,0.88091,0.08476,0.08132,0.04038,0.01601,2.78739,4.38364,1.97245,0.000101,0.000101,0.000101
52,2924.17,0.90968,0.46583,0.87804,0.08756,0.08583,0.04443,0.01674,2.80069,4.34799,1.93994,9.902e-05,9.902e-05,9.902e-05
53,2978.44,0.89723,0.46154,0.87467,0.07948,0.0978,0.04394,0.01606,2.82249,4.33839,1.94848,9.704e-05,9.704e-05,9.704e-05
54,3033.8,0.8799,0.45677,0.87152,0.06011,0.08159,0.03628,0.01367,2.81745,4.44502,1.98108,9.506e-05,9.506e-05,9.506e-05
